user_id,item_id,item_top_tag1,item_top_tag2,item_top_tag3
36,1125,42,14,18
36,702,15,19,22
36,316,8,49,44
36,1126,7,18,21
36,1127,8,40,15
36,1128,7,40,19
36,1129,70,17,3
36,1130,3,10,3
36,1131,66,16,71
36,1132,20,72,6
36,475,5,11,55
36,1133,32,20,28
36,1134,26,9,7
36,86,20,38,18
36,792,39,25,56
36,793,56,20,31
36,1135,20,21,72
36,1136,3,22,28
36,1137,12,40,38
36,1138,20,40,72
36,1139,82,20,7
36,321,8,21,34
36,52,21,17,3
36,1140,16,20,6
36,1141,3,4,3
36,1142,53,36,31
36,1143,29,81,30
36,1144,71,29,20
36,53,22,16,6
36,1145,24,10,7
36,1146,26,9,9
36,1147,1,0,0
36,1148,1,84,6
36,1149,26,56,9
36,719,7,85,10
36,1150,26,2,6
36,1151,92,13,16
36,1152,26,9,7
36,633,15,13,4
36,1153,12,40,30
36,1154,62,99,20
36,1155,23,34,26
36,1156,14,14,15
36,327,30,21,3
36,1157,11,20,15
36,89,36,17,3
36,1158,3,14,35
36,1159,20,54,72
36,664,20,40,18
36,1160,74,79,34
36,677,71,34,6
36,1161,55,34,6
36,1162,12,40,18
36,1163,81,2,90
36,695,9,9,18
36,156,8,21,32
36,1164,81,36,6
36,1165,20,69,3
36,1166,8,15,18
36,481,29,10,76
36,1167,5,11,3
36,484,4,13,75
36,704,24,0,16
36,887,15,8,6
36,486,4,75,13
36,888,24,10,68
36,889,15,8,7
36,891,15,8,6
36,892,24,10,60
36,1168,20,31,45
36,1169,57,31,34
36,1170,66,16,58
36,893,7,75,18
36,1171,4,75,75
36,1172,20,24,3
36,741,14,13,19
36,1173,20,22,18
36,340,22,32,23
36,1174,20,38,7
36,743,81,62,82
36,747,8,15,18
36,341,30,28,3
36,750,37,16,87
36,1175,4,14,74
36,91,37,10,33
36,157,49,14,18
36,753,37,16,6
36,1176,7,13,7
36,1177,70,17,76
36,1178,26,9,7
36,1179,1,13,35
36,1180,7,10,6
36,92,8,21,15
36,1181,93,14,38
36,1182,70,17,4
36,1183,11,40,6
36,898,14,13,66
36,1184,89,32,20
36,1185,24,10,6
36,1186,71,29,74
36,1187,16,20,18
36,597,7,75,22
36,93,20,13,34
36,797,20,24,72
36,1188,15,96,1
36,938,7,56,81
36,939,7,18,81
36,1189,1,84,0
36,942,7,85,16
36,943,7,85,16
36,1190,7,18,81
36,1191,7,56,6
36,1192,9,14,11
36,1193,3,14,22
36,1194,3,39,3
36,354,39,50,56
36,1195,12,4,6
36,1196,20,24,6
36,1197,37,16,6
36,1198,15,13,4
36,798,11,9,55
36,1199,54,19,6
36,1200,20,31,45
36,1201,77,10,6
36,1202,39,55,52
36,1203,39,55,52
36,358,7,19,34
36,1204,56,20,6
36,1205,39,55,52
36,1206,3,39,3
36,1207,11,66,6
36,1208,81,62,9
36,1209,1,9,18
36,363,28,41,23
36,1210,1,53,69
36,1211,66,10,101
36,61,26,2,5
36,1212,11,36,102
36,1213,18,55,103
36,1214,0,13,0
36,1215,35,100,18
36,364,8,15,18
36,166,51,51,22
36,63,2,3,24
36,1216,8,21,59
36,65,8,15,18
36,167,8,15,18
36,500,5,11,6
36,1217,66,10,41
36,1218,74,21,17
36,1219,6,13,52
36,1220,39,10,6
36,768,36,9,45
36,804,39,10,6
36,1221,26,13,5
36,1222,26,90,7
36,1223,92,90,5
36,1224,8,101,45
36,370,39,60,18
36,1225,7,9,81
36,623,1,13,34
36,1226,38,57,9
36,1227,66,16,6
36,1228,49,19,34
36,1229,81,10,6
36,1230,7,55,16
36,1231,14,40,6
36,1232,1,14,19
36,1233,30,14,19
36,1234,49,10,4
36,1235,76,20,6
36,1236,26,9,10
36,1237,11,65,51
36,1238,26,9,9
36,1239,39,60,37
36,1240,54,10,4
36,1241,56,10,6
36,1242,3,29,3
36,1243,14,14,32
36,376,21,34,18
36,1244,20,24,29
36,1245,66,16,6
36,1246,15,13,53
36,1247,15,96,66
36,1248,12,25,22
36,1249,20,24,4
36,1250,20,9,10
36,1251,30,14,18
36,1252,20,24,6
36,1253,21,14,11
36,1254,8,20,19
36,1255,39,60,73
36,1256,7,20,72
36,1257,67,20,28
36,1258,54,14,15
36,1259,29,40,83
36,1260,26,56,5
36,1261,7,84,24
36,1262,26,2,5
36,1263,26,56,5
36,1264,26,13,10
36,1265,26,2,7
36,709,26,56,7
36,1266,1,84,1
36,1267,26,2,0
36,1268,7,2,80
36,1269,26,0,24
36,1270,26,2,10
36,808,39,60,57
36,1271,0,13,52
36,1272,8,102,15
36,1273,14,10,6
36,1274,8,74,18
36,1275,7,90,9
36,1276,30,34,6
36,384,8,40,19
36,1277,27,10,20
36,1278,76,56,19
36,1279,7,60,60
36,1280,57,64,6
36,1281,0,13,0
36,1282,49,13,10
36,1283,0,3,7
36,1284,39,10,24
36,952,10,98,7
36,1285,12,64,6
36,957,7,75,6
36,1286,20,13,102
36,1287,54,11,31
36,1288,20,62,33
36,1289,11,96,72
36,395,8,15,64
36,1290,20,24,72
36,1291,16,20,34
36,1292,32,28,18
36,960,7,19,34
36,814,76,20,45
36,397,39,50,56
36,1293,16,14,18
36,1294,7,103,19
36,710,15,88,10
36,1295,9,2,7
36,183,30,14,18
36,737,5,11,22
36,1296,54,22,18
36,1297,66,100,6
36,1298,54,22,104
36,1299,21,17,3
36,1300,7,40,16
36,1301,8,2,6
36,1302,26,13,10
36,1303,1,13,1
36,1304,25,58,23
36,1305,8,21,34
36,1306,90,22,21
36,401,8,21,19
36,402,39,60,37
36,816,14,55,6
36,97,38,10,35
36,1307,1,9,7
36,1308,20,38,45
36,1309,7,20,33
36,1310,22,67,6
36,1311,20,31,50
36,1312,29,40,49
36,1313,11,51,6
36,1314,35,77,103
36,1315,8,23,6
36,1316,20,9,28
36,1317,3,4,3
36,1318,15,19,6
36,1319,7,85,16
36,1320,14,83,53
36,1321,7,85,16
36,1322,8,17,4
36,1323,29,14,6
36,1324,11,15,45
36,1325,93,14,105
36,1326,16,14,19
36,1327,20,13,18
36,758,9,16,90
36,1328,21,17,106
36,409,17,71,6
36,1329,47,10,6
36,1330,8,15,6
36,1331,4,29,3
36,1332,8,20,6
36,1333,39,56,7
36,1334,94,10,6
36,1335,3,73,3
36,972,54,13,22
36,1336,0,3,1
36,1337,11,25,15
36,1338,90,56,6
36,1339,8,24,35
36,1340,74,19,77
36,1341,14,10,6
36,1342,29,22,87
36,977,7,85,10
36,978,7,85,75
36,979,14,83,7
36,1343,20,18,10
36,1344,7,90,80
36,1345,26,2,7
36,1346,54,19,11
36,1347,14,76,70
36,1348,66,16,6
36,419,66,16,71
36,1349,20,19,18
36,1350,39,60,6
36,1351,1,84,6
36,1352,92,10,7
36,1353,3,11,3
36,1354,10,96,12
36,1355,24,18,12
36,1356,90,18,16
36,1357,15,96,12
36,1358,15,96,12
36,1359,0,3,1
36,421,30,14,18
36,1360,70,40,74
36,1361,7,2,53
36,1362,20,24,18
36,1363,26,2,0
36,1364,38,55,6
36,1365,14,2,86
36,1366,13,16,3
36,1367,91,10,7
36,1368,20,38,45
36,1369,39,85,57
36,1370,7,83,6
36,1371,13,9,9
36,1372,1,10,33
36,1373,26,56,9
36,1374,26,2,0
36,1375,20,41,3
36,1376,39,21,56
36,1377,8,15,18
36,1378,66,16,6
36,1379,8,65,15
36,1380,76,20,18
36,1381,20,14,44
36,1382,12,14,38
36,999,14,40,81
36,1383,38,12,19
36,1384,20,38,34
36,1385,15,19,7
36,1386,8,21,19
36,1387,66,2,101
36,1388,39,40,56
36,1389,0,13,52
36,1390,1,0,80
36,1391,59,55,57
36,1392,39,61,56
36,429,39,60,6
36,1393,59,60,56
36,1394,39,60,6
36,1395,39,55,52
36,1396,11,20,45
36,1397,4,5,6
36,1398,1,53,7
36,430,1,56,7
36,1399,20,10,45
36,1400,39,61,56
36,1401,38,56,7
36,1402,7,20,75
36,1403,31,79,6
36,1404,7,84,53
36,1405,54,79,27
36,1406,66,16,6
36,1407,90,13,7
36,1408,90,18,6
36,1008,24,18,68
36,1409,7,75,14
36,1410,39,10,31
36,1411,15,85,6
36,1412,22,37,98
36,1413,66,31,83
36,1414,81,9,85
36,1415,26,2,81
36,1416,26,88,10
36,1417,0,10,5
36,1418,26,88,9
36,1419,7,10,81
36,1420,26,56,9
36,1421,26,3,6
36,1422,26,88,7
36,1423,26,10,6
36,1424,1,13,80
36,1425,32,41,1
36,1426,12,31,67
36,1427,34,29,3
36,1428,56,10,10
36,435,30,14,18
36,1429,12,18,66
36,1430,74,41,73
36,1431,89,14,6
36,1432,20,38,34
36,1433,3,39,6
36,1434,35,77,103
36,1435,95,13,8
36,1436,7,75,6
36,1437,39,60,73
36,1438,39,60,6
36,1439,6,79,2
36,1440,66,62,49
36,439,15,14,27
36,1441,2,90,24
36,1442,7,52,6
36,1443,29,79,78
36,1444,92,10,101
36,1445,91,10,6
36,1446,91,20,6
36,1447,39,55,52
36,1448,36,75,7
36,1449,7,31,81
36,101,39,14,6
36,1450,49,10,6
36,713,7,18,10
36,1451,20,31,6
36,1452,1,16,90
36,1453,35,40,64
36,1454,34,2,7
36,1455,54,40,34
36,1456,8,10,6
36,1457,14,10,4
36,1458,56,17,104
36,1459,38,10,96
36,1460,90,13,16
36,1461,7,10,34
36,1462,1,84,6
36,1463,66,16,6
36,1464,35,104,6
36,1465,18,77,60
36,1466,1,13,6
36,1467,7,57,5
36,1468,39,61,60
36,1469,59,55,52
36,1470,39,60,57
36,1471,2,2,35
36,1472,11,20,3
36,1473,3,11,75
36,1474,81,10,6
36,1475,2,13,6
36,1476,7,90,18
36,1477,7,10,0
36,1478,20,66,6
36,1479,38,56,9
36,1480,66,16,87
36,1481,14,10,82
36,1482,1,9,7
36,1483,16,14,15
36,1484,90,85,81
36,1485,56,20,31
36,1486,96,2,7
36,1487,66,16,6
36,1040,14,10,35
36,1044,10,10,6
36,1488,20,24,31
36,1489,20,24,28
36,1490,1,9,7
36,1491,29,10,33
36,1492,29,10,6
36,1493,1,9,5
36,1494,90,96,12
36,1495,76,36,6
36,1496,34,55,6
36,1497,11,13,19
36,1498,54,13,19
36,1499,29,56,6
36,1500,97,61,57
36,1501,76,24,6
36,1502,39,10,6
36,1503,66,16,6
36,1504,11,20,6
36,1505,94,10,6
36,1506,94,10,6
36,1507,59,61,6
36,1508,7,10,81
36,1509,15,85,53
36,1510,20,62,49
36,1511,56,105,6
36,1053,14,12,66
36,1512,90,9,6
36,1513,74,50,34
36,1514,7,13,7
36,1515,92,56,10
36,1516,20,103,37
36,1517,49,10,18
36,1518,14,85,81
36,1519,7,20,45
36,1520,66,13,10
36,1521,7,10,6
36,1522,40,51,6
36,1523,96,7,8
36,1524,97,10,60
36,1525,15,96,33
36,1526,20,13,6
36,1527,14,13,16
36,1528,8,14,3
36,455,20,20,19
36,1529,3,14,3
36,1530,91,100,70
36,1531,7,10,10
36,457,30,21,18
36,1532,5,11,22
36,1533,20,10,6
36,1534,11,20,12
36,1535,90,85,7
36,1536,95,13,6
36,1537,90,0,8
36,1538,26,3,24
36,1539,39,60,41
36,1540,92,88,1
36,1541,26,90,10
36,1542,30,14,18
36,1543,94,10,7
36,1544,66,16,6
36,1545,20,24,81
36,1546,59,55,6
36,1547,59,55,57
36,1548,59,40,52
36,1549,39,90,6
36,1550,96,88,10
36,1551,39,9,33
36,1552,39,61,47
36,1553,4,106,6
36,1554,14,4,104
36,1555,15,13,12
36,1556,90,18,53
36,1557,15,96,81
36,1558,14,85,53
36,1559,7,7,81
36,1560,1,13,90
36,1561,24,8,66
36,1562,12,19,4
36,1563,39,60,57
36,1564,2,3,24
36,1565,0,84,80
37,260,12,50,16
37,1566,12,18,34
37,1567,12,40,101
37,1568,12,40,6
38,260,12,50,16
38,666,12,40,16
38,668,57,19,40
38,671,12,40,73
38,279,7,19,10
38,154,12,48,34
39,787,11,15,3
39,249,12,18,34
39,223,12,18,7
39,569,74,40,22
39,29,12,11,16
39,1569,15,48,4
39,40,12,11,3
39,73,20,21,6
39,74,30,14,18
39,254,11,14,15
39,46,12,17,3
39,255,22,10,3
39,114,8,21,39
39,1570,8,15,18
39,116,20,24,3
39,224,47,14,50
39,1107,54,64,73
39,1571,8,11,74
39,1572,93,19,105
39,226,57,19,34
39,260,12,50,16
39,261,12,18,34
39,1573,12,50,6
39,666,12,40,16
39,461,12,23,34
39,667,54,50,4
39,668,57,19,40
39,462,12,40,22
39,262,12,18,30
39,263,12,40,38
39,1574,74,50,34
39,1575,12,50,34
39,265,39,19,56
39,1576,57,19,52
39,1577,12,40,16
39,570,54,19,6
39,1578,57,19,16
39,1579,57,19,34
39,266,12,18,34
39,267,12,50,16
39,1580,75,19,6
39,1112,58,14,18
39,268,12,10,16
39,227,12,40,6
39,1581,59,55,57
39,271,12,40,38
39,1582,54,19,27
39,272,53,40,4
39,671,12,40,73
39,1583,67,19,31
39,1584,53,22,6
39,1585,53,40,6
39,125,8,46,15
39,274,8,40,48
39,879,15,40,4
39,140,8,21,43
39,276,47,63,50
39,465,4,20,18
39,228,12,25,51
39,229,12,26,38
39,1586,87,18,4
39,1587,87,19,16
39,1588,12,40,16
39,49,12,25,3
39,279,7,19,10
39,628,12,18,34
39,280,12,18,7
39,231,57,55,16
39,232,14,19,38
39,282,59,55,57
39,292,8,40,18
39,293,30,14,34
39,295,30,21,39
39,151,8,34,6
39,304,8,17,18
39,314,12,18,38
39,1122,12,18,34
39,1123,15,13,6
39,1589,8,21,4
39,235,58,14,18
39,1127,8,40,15
39,318,12,14,6
39,1590,39,61,56
39,691,7,20,22
39,1137,12,40,38
39,1591,12,10,38
39,1592,12,40,38
39,320,7,20,10
39,154,12,48,34
39,1593,8,25,15
39,630,12,25,28
39,1153,12,40,30
39,636,15,19,6
39,1594,14,19,34
39,1566,12,18,34
39,1157,11,20,15
39,1595,4,19,13
39,1596,7,14,4
39,1597,53,40,58
39,663,20,24,34
39,1160,74,79,34
39,717,57,55,57
39,1598,12,10,34
39,90,8,11,32
39,156,8,21,32
39,332,12,40,7
39,1166,8,15,18
39,56,24,13,16
39,1599,39,60,47
39,1600,58,14,18
39,1601,14,23,4
39,734,4,14,13
39,1602,87,18,4
39,1172,20,24,3
39,339,7,21,5
39,1175,4,14,74
39,894,7,20,10
39,1181,93,14,38
39,697,11,14,44
39,354,39,50,56
39,1603,53,19,6
39,1604,59,18,52
39,236,57,19,34
39,1605,14,19,34
39,355,39,60,57
39,598,12,40,6
39,1606,53,19,34
39,1607,53,18,37
39,1608,12,18,6
39,1609,53,10,95
39,1610,54,20,27
39,1195,12,4,6
39,1611,8,15,38
39,162,50,19,16
39,237,12,18,34
39,359,39,60,57
39,1612,20,24,34
39,361,8,23,18
39,1613,53,40,6
39,1614,14,10,4
39,1615,57,10,6
39,1616,53,40,31
39,1617,53,25,3
39,1618,93,14,18
39,1619,8,87,34
39,1620,8,51,50
39,65,8,15,18
39,499,4,5,4
39,1621,74,40,31
39,1622,57,50,73
39,1623,14,19,16
39,1624,7,19,18
39,1230,7,55,16
39,1233,30,14,19
39,1625,20,13,18
39,1626,14,10,6
39,378,53,14,4
39,1627,53,10,6
39,505,4,5,4
39,1272,8,102,15
39,1628,15,10,6
39,1629,14,26,31
39,1630,8,38,4
39,1631,53,10,67
39,1632,15,10,6
39,1633,74,19,31
39,512,5,11,18
39,1634,8,20,18
39,1635,53,10,6
39,183,30,14,18
39,1636,15,19,37
39,1637,53,10,6
39,1638,53,10,89
39,1639,53,10,6
39,1640,53,14,6
39,1641,53,10,6
39,1642,53,107,6
39,1643,35,21,6
39,1644,59,61,57
39,1645,59,55,6
39,1646,87,19,3
39,1647,7,19,34
39,403,30,14,18
39,1648,7,21,6
39,1331,4,29,3
39,1649,20,14,15
39,1650,75,19,3
39,1651,53,10,6
39,1652,7,8,16
39,415,12,50,21
39,1653,7,20,13
39,1654,54,18,4
39,1655,93,23,4
39,1656,14,10,6
39,1657,57,25,52
39,1658,4,18,4
39,1659,53,10,34
39,203,12,10,6
39,1660,8,108,107
39,1661,59,50,52
39,1662,56,109,27
39,1663,50,10,6
39,1664,4,14,38
39,1665,4,4,6
39,1666,32,20,27
39,1667,57,26,40
39,1668,14,10,6
39,1669,57,64,34
39,1670,14,10,6
39,1671,57,61,52
39,1672,59,61,6
39,1673,8,15,38
39,1674,4,14,74
39,1675,76,20,19
39,1676,57,60,57
39,1677,15,13,6
39,1678,15,50,18
39,1679,14,23,6
39,1680,59,55,57
40,249,12,18,34
40,40,12,11,3
40,256,3,14,22
40,1681,54,19,37
40,1682,98,87,34
40,668,57,19,40
40,1195,12,4,6
40,1683,14,10,85
41,1684,20,18,7
41,247,7,18,10
41,250,54,19,18
41,21,7,5,11
41,223,12,18,7
41,29,12,11,16
41,252,5,11,55
41,1685,11,40,37
41,73,20,21,6
41,1099,5,11,4
41,1686,11,20,3
41,114,8,21,39
41,1571,8,11,74
41,260,12,50,16
41,261,12,18,34
41,462,12,40,22
41,1574,74,50,34
41,265,39,19,56
41,1577,12,40,16
41,1687,57,19,34
41,1578,57,19,16
41,267,12,50,16
41,1688,57,40,52
41,270,39,60,57
41,274,8,40,48
41,1588,12,40,16
41,280,12,18,7
41,1122,12,18,34
41,1589,8,21,4
41,702,15,19,22
41,1689,12,50,34
41,320,7,20,10
41,154,12,48,34
41,321,8,21,34
41,719,7,85,10
41,635,54,48,6
41,1160,74,79,34
41,717,57,55,57
41,1690,12,50,34
41,1076,3,14,11
41,332,12,40,7
41,480,5,11,4
41,484,4,13,75
41,734,4,14,13
41,1172,20,24,3
41,1174,20,38,7
41,91,37,10,33
41,1691,12,18,34
41,1177,70,17,76
41,1692,20,31,72
41,1693,12,13,22
41,1694,7,20,18
41,1695,74,102,11
41,1696,52,19,97
41,1697,99,48,4
41,1698,15,48,6
41,1699,57,55,34
41,1195,12,4,6
41,1196,20,24,6
41,1700,11,13,19
41,1701,53,40,108
41,1197,37,16,6
41,1702,50,80,6
41,1703,50,10,79
41,1704,14,10,6
41,1705,12,31,37
41,1706,39,10,6
41,1707,87,19,6
41,1708,4,48,4
41,1709,12,48,30
41,1230,7,55,16
41,238,59,55,6
41,1710,57,55,34
41,1711,50,10,34
41,1249,20,24,4
41,1712,21,25,3
41,1713,54,11,4
41,1255,39,60,73
41,1714,35,19,11
41,1715,21,11,3
41,814,76,20,45
41,1716,74,10,4
41,1717,39,60,16
41,1718,100,19,6
41,1719,20,14,18
41,1720,8,15,37
41,402,39,60,37
41,966,7,20,3
41,1721,11,11,3
41,1722,66,40,95
41,1723,14,11,15
41,1724,15,19,37
41,1725,4,10,4
41,1726,15,13,66
41,1727,54,48,6
41,1728,8,17,31
41,1729,7,85,22
41,1730,4,5,4
41,1731,99,19,6
41,1732,50,10,31
41,1733,50,60,52
41,1734,39,60,34
41,1735,50,40,79
41,1736,99,19,3
41,1737,4,14,79
41,1738,59,55,6
41,1665,4,4,6
41,1396,11,20,45
41,1400,39,61,56
41,1739,15,13,4
41,1740,8,80,6
41,1741,20,36,72
41,535,4,80,13
41,536,4,5,3
41,1742,14,110,6
41,1743,57,64,6
41,1744,39,60,40
41,1018,14,13,95
41,1745,20,22,34
41,713,7,18,10
41,1023,15,8,6
41,1746,20,14,6
41,1747,11,20,72
41,1748,14,92,6
41,1749,15,96,7
41,1750,50,10,4
41,1751,15,10,6
41,1752,14,110,57
41,1753,14,10,6
41,1754,39,60,30
41,1755,37,10,6
41,1756,37,10,6
41,1757,14,92,71
41,1758,16,14,18
41,1759,14,92,71
41,1760,14,92,6
41,1761,39,61,6
41,1762,14,55,56
41,1763,50,80,6
41,1764,50,10,6
41,1765,50,10,6
41,1766,14,92,71
41,1767,14,92,6
41,1768,37,10,6
41,1769,14,92,71
41,1770,14,92,6
41,1771,37,10,6
41,1772,14,92,6
41,1773,14,92,6
41,562,5,23,6
41,1774,8,20,6
41,1775,100,10,40
42,247,7,18,10
42,787,11,15,3
42,1101,16,20,22
42,116,20,24,3
42,1125,42,14,18
42,1172,20,24,3
43,31,9,17,6
43,297,27,34,61
43,152,48,34,18
43,322,22,67,26
43,54,23,27,20
43,340,22,32,23
43,492,71,29,6
44,1776,85,33,63
44,1777,62,49,63
44,1778,64,10,63
45,223,12,18,7
45,261,12,18,34
46,1779,74,10,6
46,692,14,15,3
46,793,56,20,31
46,1156,14,14,15
46,649,14,14,32
46,753,37,16,6
46,1780,14,10,6
46,1781,14,55,56
46,1706,39,10,6
46,799,14,10,91
46,1782,97,10,6
46,1783,39,10,91
46,1204,56,20,6
46,1784,39,10,56
46,1785,14,10,1
46,1786,14,55,56
46,1787,14,10,37
46,1788,14,10,6
46,822,39,10,6
46,1789,14,10,6
46,1790,14,10,6
47,1106,35,4,6
47,1791,67,20,6
47,321,8,21,34
47,783,85,94,65
47,784,63,49,63
47,348,63,49,63
47,1568,12,40,6
48,249,12,18,34
48,223,12,18,7
48,29,12,11,16
48,31,9,17,6
48,46,12,17,3
48,256,3,14,22
48,1107,54,64,73
48,226,57,19,34
48,261,12,18,34
48,1573,12,50,6
48,107,12,40,38
48,666,12,40,16
48,668,57,19,40
48,1792,8,21,21
48,263,12,40,38
48,1793,12,10,21
48,265,39,19,56
48,266,12,18,34
48,1580,75,19,6
48,268,12,10,16
48,270,39,60,57
48,271,12,40,38
48,1113,12,18,34
48,272,53,40,4
48,1794,53,19,34
48,1588,12,40,16
48,280,12,18,7
48,304,8,17,18
48,314,12,18,38
48,318,12,14,6
48,1129,70,17,3
48,1795,3,14,32
48,646,8,17,11
48,1591,12,10,38
48,1592,12,40,38
48,87,3,14,31
48,1796,3,14,77
48,1797,63,49,63
48,1798,12,40,6
48,1799,27,33,25
48,1595,4,19,13
48,1597,53,40,58
48,1598,12,10,34
48,90,8,11,32
48,1076,3,14,11
48,1599,39,60,47
48,339,7,21,5
48,1800,53,40,6
48,490,14,10,6
48,1182,70,17,4
48,1801,3,14,76
48,1802,3,29,3
48,1193,3,14,22
48,1605,14,19,34
48,598,12,40,6
48,1606,53,19,34
48,1608,12,18,6
48,1803,54,10,6
48,1804,12,18,3
48,1613,53,40,6
48,1805,14,19,34
48,1806,14,10,6
48,1807,14,10,6
48,1808,54,19,3
48,1614,14,10,4
48,1616,53,40,31
48,1617,53,25,3
48,1621,74,40,31
48,1809,29,10,76
48,1810,77,10,6
48,1629,14,26,31
48,1630,8,38,4
48,1811,29,10,6
48,1812,101,108,3
48,181,4,17,4
48,1813,14,61,21
48,1814,29,25,89
48,1650,75,19,3
48,1815,14,62,49
48,1661,59,50,52
48,1816,4,14,4
48,1405,54,79,27
48,1817,14,79,6
48,1818,12,10,6
48,1819,14,10,78
48,1820,14,62,49
48,1821,59,55,21
48,1822,12,10,6
48,1823,14,10,2
48,1824,29,39,34
48,1825,53,22,6
48,1826,29,10,6
49,786,22,57,3
49,245,34,32,6
49,249,12,18,34
49,21,7,5,11
49,877,0,13,1
49,74,30,14,18
49,83,34,14,7
49,258,0,13,1
49,125,8,46,15
49,147,30,14,18
49,151,8,34,6
49,152,48,34,18
49,311,7,56,16
49,322,22,67,26
49,53,22,16,6
49,87,3,14,31
49,1155,23,34,26
49,330,14,34,6
49,1827,7,75,13
49,339,7,21,5
49,340,22,32,23
49,341,30,28,3
49,158,19,28,18
49,352,23,27,20
49,1828,71,29,20
49,1829,71,71,6
49,1830,21,17,3
49,1831,13,16,19
49,944,14,59,11
49,1208,81,62,9
49,1832,11,28,23
49,1833,81,71,49
49,1834,4,29,3
49,843,40,10,23
49,1835,14,34,26
49,1836,34,41,6
49,60,7,21,13
49,1837,81,91,49
49,371,17,34,48
49,1838,3,29,3
49,1294,7,103,19
49,1839,81,62,9
49,1840,54,15,101
49,195,7,12,6
49,1841,7,90,49
49,1842,30,40,32
49,1843,66,16,6
49,1378,66,16,6
49,1387,66,2,101
49,864,14,95,6
50,27,11,14,15
50,252,5,11,55
50,37,11,15,19
50,258,0,13,1
50,216,16,20,18
50,1844,13,9,9
50,1837,81,91,49
50,1845,56,40,31
50,1846,6,90,1
50,1414,81,9,85
50,1428,56,10,10
50,1847,13,2,6
50,1848,14,82,97
50,1849,13,10,6
51,248,7,40,24
51,250,54,19,18
51,2,2,2,0
51,31,9,17,6
51,1098,21,27,11
51,212,56,20,31
51,1570,8,15,18
51,256,3,14,22
51,1111,54,14,18
51,1794,53,19,34
51,690,79,2,34
51,217,1,53,18
51,1850,8,21,15
51,153,14,47,20
51,1133,32,20,28
51,52,21,17,3
51,53,22,16,6
51,1851,79,2,1
51,89,36,17,3
51,1852,71,29,6
51,339,7,21,5
51,743,81,62,82
51,746,37,91,33
51,1853,54,71,6
51,760,66,10,78
51,1854,17,34,48
51,1855,19,27,32
51,1802,3,29,3
51,1856,3,14,77
51,1857,3,14,31
51,1837,81,91,49
51,1858,98,10,31
51,1859,98,111,105
51,1860,98,10,34
51,1861,93,14,105
51,1862,32,14,6
51,1863,29,91,33
51,1864,14,62,71
51,373,1,1,6
51,1865,20,40,31
51,1866,29,39,34
51,1712,21,25,3
51,1867,22,17,11
51,1868,32,36,19
51,1869,20,36,102
51,1718,100,19,6
51,517,70,17,3
51,1870,98,14,102
51,1871,56,20,102
51,1317,3,4,3
51,1872,12,40,109
51,1873,67,36,6
51,1874,12,14,34
51,1875,8,12,6
51,1368,20,38,45
51,1876,1,10,33
51,1877,3,14,83
51,1878,67,36,19
51,1879,67,36,19
51,1880,11,12,28
51,1881,21,11,6
51,1882,38,111,102
51,1883,98,10,6
51,1884,20,40,27
51,1885,12,14,95
51,1886,29,0,27
52,17,4,5,4
52,18,7,0,9
52,1,1,1,1
52,19,7,0,10
52,787,11,15,3
52,20,7,2,1
52,250,54,19,18
52,21,7,5,11
52,877,0,13,1
52,27,11,14,15
52,31,9,17,6
52,1097,8,21,15
52,37,11,15,19
52,73,20,21,6
52,1099,5,11,4
52,253,30,21,3
52,74,30,14,18
52,254,11,14,15
52,255,22,10,3
52,115,42,21,19
52,116,20,24,3
52,258,0,13,1
52,1887,4,95,37
52,274,8,40,48
52,285,48,21,3
52,322,22,67,26
52,1593,8,25,15
52,1888,3,39,6
52,1796,3,14,77
52,1158,3,14,35
52,1076,3,14,11
52,694,54,22,18
52,1827,7,75,13
52,746,37,91,33
52,748,37,91,33
52,91,37,10,33
52,1889,37,16,6
52,1890,42,21,3
52,59,16,31,19
52,1211,66,10,101
52,1213,18,55,103
52,1891,91,10,6
52,1892,91,14,18
52,1214,0,13,0
52,1215,35,100,18
52,1893,0,21,7
52,1894,8,10,6
52,1895,5,11,18
52,1896,0,0,0
52,1897,70,16,88
52,1898,56,17,77
52,1899,9,14,11
52,505,4,5,4
52,181,4,17,4
52,1900,7,0,2
52,1841,7,90,49
52,1901,29,40,6
52,1902,37,7,6
52,1903,91,10,6
52,1904,12,11,13
52,1905,37,95,6
52,1906,2,3,24
52,1907,0,0,0
52,1908,14,10,6
52,1909,37,100,6
52,1910,14,95,47
52,1911,37,10,33
52,1912,16,21,22
52,1913,37,91,6
52,1914,2,13,2
53,1915,89,10,6
53,786,22,57,3
53,827,34,70,92
53,17,4,5,4
53,21,7,5,11
53,1916,12,25,11
53,1917,4,5,6
53,251,11,13,3
53,1918,5,11,22
53,464,14,5,11
53,23,8,11,13
53,1919,4,5,22
53,27,11,14,15
53,29,12,11,16
53,252,5,11,55
53,31,9,17,6
53,1685,11,40,37
53,1097,8,21,15
53,37,11,15,19
53,1098,21,27,11
53,1099,5,11,4
53,45,19,10,20
53,74,30,14,18
53,47,4,5,22
53,255,22,10,3
53,1100,42,14,18
53,1920,67,22,19
53,1686,11,20,3
53,762,56,22,74
53,79,32,14,18
53,1570,8,15,18
53,1921,8,15,18
53,256,3,14,22
53,224,47,14,50
53,225,14,14,18
53,1922,35,4,6
53,1571,8,11,74
53,259,39,60,6
